country,year,mean,median,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,headcount_40_median,headcount_50_median,headcount_60_median,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,spl,spr,pg,cpi,ppp,headcount_100,headcount_1000,headcount_2000,headcount_300,headcount_3000,headcount_4000,headcount_420,headcount_500,headcount_700,headcount_830,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_300,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_420,headcount_ratio_500,headcount_ratio_700,headcount_ratio_830,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_300,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_420,income_gap_ratio_500,income_gap_ratio_700,income_gap_ratio_830,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_300,poverty_gap_index_3000,poverty_gap_index_4000,poverty_gap_index_420,poverty_gap_index_500,poverty_gap_index_700,poverty_gap_index_830,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_300,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_420,avg_shortfall_500,avg_shortfall_700,avg_shortfall_830,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_300,total_shortfall_3000,total_shortfall_4000,total_shortfall_420,total_shortfall_500,total_shortfall_700,total_shortfall_830,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,top1_thr,top1_share,top1_avg,top90_99_share
Hungary,2017,24.815838,22.138985,0.17553845,0.30582544,0.24031349,2.9556558,4.9669876,6.0376873,7.1792035,8.219947,9.367113,10.503312,12.25051,14.629346,23.890236,10.718473,13.844388,16.574776,19.046951,22.138985,24.447695,28.000294,32.795017,40.63812,595567,1121142,1672520,6.122978,11.526374,17.195044,36.391922,29.537714,30.673677,2.228269,3.4046266,5.2743526,3.2227209,3.269675,4.0745044,1919346.2,3665770.0,6814690.0,12.369,0.1510806,1.8710451,0.8663061,165.82123,35434,737759,4187401,89287,7223768,8660435,171897,229913,391524,481439,0.3642899,7.5848446,43.05034,0.91795725,74.266975,89.03724,1.7672553,2.3637137,4.0252256,4.94964,54.58549,36.326065,32.179928,51.384327,39.62263,48.07058,40.949398,39.468918,39.14959,40.812973,0.19885173,2.7552743,13.853566,0.47168374,29.426533,42.80072,0.72368205,0.93293357,1.5758598,2.0200937,0.5458549,3.6326063,6.4359856,1.5415299,11.88679,19.228233,1.7198747,1.9734459,2.7404714,3.387477,19341.822,2679988.0,26950052.0,137638.58,85867410.0,166524858,295641.3,453720.88,1072960.2,1630863.5,7.3347073,12.325996,14.983027,17.815796,20.398487,23.245275,26.06485,30.40067,36.303947,59.28562,29.359482,46.750282,1.1301212,4.861961,3.7914093,1.8355908,2.0654979,83.331276,5.356521,132.92656,18.533714
Iceland,2003,53.868763,47.206203,0.12635463,0.26836038,0.20392492,3.788138,5.703975,6.754418,7.535263,8.339583,9.250816,10.289899,11.723509,13.988081,22.62632,27.059631,33.967724,38.57463,42.804096,47.206203,52.437664,58.739853,67.81131,83.77041,9584,18333,34104,3.3101358,6.3320956,11.779547,26.472902,26.035326,24.091648,0.8763312,1.6486045,2.8378654,4.9987407,6.1451445,6.823652,47907.934,112658.93,232713.81,24.903,0.07598431,0.6742739,0.45119277,156.36482,0,1945,11409,109,39740,97884,269,527,1044,1114,0.0,0.6717179,3.9404962,0.03769283,13.726258,33.809082,0.09303444,0.18215704,0.36052173,0.3846968,,30.12955,26.143002,15.788292,24.72188,24.245619,18.33387,20.64887,27.826914,36.775913,0.0,0.2024101,1.0302033,0.005944038,3.393355,8.197188,0.017034382,0.037586063,0.100342624,0.14150396,,3.0129552,5.2286,0.47364876,7.416564,9.698248,0.7700225,1.0324435,1.947884,3.052401,0.0,5860.1978,59653.098,51.627712,294734.25,949303,207.13606,544.0977,2033.5908,3400.3748,20.406229,30.726608,36.385212,40.59153,44.9243,49.833,55.430412,63.15309,75.35206,121.885185,32.121376,45.252304,0.9514135,3.8573499,3.0957706,1.7745636,1.744525,158.23138,5.0129557,270.04172,17.613363
Iceland,2004,55.092346,47.00607,0.14016904,0.2798185,0.2099749,3.807448,5.6240253,6.580592,7.375415,8.154455,8.998316,10.154219,11.613122,13.966584,23.725826,28.215765,33.738926,38.570667,42.91526,47.00607,52.53342,59.21379,69.18393,86.45741,8705,16512,28941,2.9803774,5.6533756,9.908813,29.08706,27.278614,25.869673,0.86691344,1.5421587,2.5633717,5.469074,6.411302,7.29619,47608.285,105863.414,211159.03,24.803,0.06628726,0.73412234,0.46544233,156.36482,155,1666,10810,497,39855,97710,497,714,1134,1279,0.053213857,0.5703342,3.7012014,0.17006549,13.645357,33.453773,0.17006549,0.24459653,0.38836378,0.43787408,72.19688,48.347168,27.305119,66.21259,22.825212,23.959154,75.84988,58.44801,48.145756,50.293713,0.038313977,0.27577388,1.0105944,0.11266892,3.1146176,8.01526,0.12906793,0.14288118,0.18692963,0.22023754,0.72196877,4.834717,5.461024,1.9863778,6.8475637,9.583661,3.1856945,2.9224005,3.3702028,4.1743784,111.90517,8054.638,59033.664,987.2298,272909.66,936419,1583.2902,2086.594,3821.81,5339.03,20.976124,30.984076,36.254025,40.63289,44.924805,49.573833,55.941975,63.979412,76.94519,130.71114,31.541935,44.73224,1.014467,3.99645,3.0641527,1.8392819,1.6659505,178.4534,5.872065,323.50583,17.85376
Iceland,2005,57.47108,48.97421,0.14564088,0.29002446,0.21826877,3.722132,5.4519815,6.3790083,7.2286963,8.071895,9.006451,10.0089245,11.621768,14.167086,24.342056,27.923567,34.06913,39.39375,44.001076,48.97421,54.55003,61.493423,73.04174,91.44835,8784,19216,35112,2.9601524,6.475976,11.832806,26.461182,23.54584,23.393301,0.783311,1.5247893,2.7680871,5.1836615,5.765694,6.8740106,45533.28,110793.58,241360.25,25.787,0.07562463,0.6495674,0.48399973,156.36482,0,1659,9077,110,36997,93786,412,412,615,678,0.0,0.55894774,3.0590494,0.03701966,12.467995,31.606249,0.13897438,0.13897438,0.20713867,0.22860824,,26.903454,27.083212,45.90962,23.741096,24.268585,20.523954,33.255043,40.295742,45.998363,0.0,0.1504136,0.82846695,0.017018806,2.9600563,7.6703496,0.028496463,0.04617293,0.08351547,0.1051005,,2.6903453,5.416642,1.3772886,7.1223288,9.707434,0.86200607,1.6627523,2.8207018,3.8178644,0.0,4463.283,49166.863,151.50174,263504.8,910421,355.14648,685.0539,1734.7316,2588.512,21.391495,31.333128,36.66085,41.544098,46.390053,51.761047,57.52237,66.79156,81.41977,139.89644,30.853714,44.80423,1.0684861,4.197587,3.2749522,1.8672757,1.7538666,210.33748,6.0253263,346.282,18.31673
Iceland,2006,65.868744,54.686108,0.16153745,0.3024501,0.22815043,3.566558,5.3324575,6.2753334,7.083697,7.8934135,8.826921,9.994917,11.545653,14.10504,25.376007,30.851206,38.25382,43.914642,49.528465,54.686108,61.46602,70.07533,83.24949,105.03221,9393,19971,35193,3.0920246,6.5742598,11.584801,27.74451,25.46952,25.010883,0.8578658,1.6743975,2.8974988,6.0689573,6.964145,8.206488,57005.715,139080.94,288810.9,28.643,0.07707026,0.63784075,0.5163652,156.36482,133,1646,6854,560,26196,68356,845,979,1141,1395,0.04364741,0.541863,2.2563586,0.18427962,8.623302,22.501637,0.2781648,0.32215282,0.3757401,0.45905742,71.779655,53.146156,30.272474,48.964016,25.5131,24.04083,47.587074,49.40178,56.192764,53.206703,0.031426135,0.28796497,0.68301463,0.09026159,2.2000682,5.4095864,0.1323682,0.15920739,0.21105906,0.24433096,0.71779656,5.3146157,6.054495,1.4689205,7.6539297,9.616332,1.998657,2.470089,3.9334936,4.4161563,95.46694,8747.857,41497.508,822.59546,200502.34,657333,1688.8651,2418.217,4488.116,6160.538,23.49247,35.12423,41.334835,46.65942,51.992924,58.141827,65.83526,76.04977,92.90813,167.14857,30.151459,44.47253,1.1400825,4.4365635,3.4044766,1.920638,1.772576,248.59145,6.521587,429.56876,18.85442
Iceland,2007,69.571465,58.43252,0.14942238,0.29470888,0.22299632,3.7253327,5.3370333,6.346558,7.207252,7.978709,8.843535,10.065421,11.5826845,14.136701,24.776773,33.199615,40.756447,47.5968,52.71613,58.43252,65.180176,75.10793,87.45251,110.71117,8739,19268,37436,2.8049192,6.1842213,12.015272,23.693186,22.661856,22.220585,0.66456145,1.4014643,2.6698992,5.5378103,6.620947,7.7904286,48394.926,127572.41,291642.5,30.516,0.07315129,0.56223774,0.54244965,156.36482,70,1034,4374,251,21903,59680,410,509,671,889,0.02240343,0.3319674,1.4039114,0.08061417,7.029926,19.154903,0.1315996,0.16341361,0.2152277,0.28531373,71.7958,48.780884,30.854578,42.751095,21.83383,22.219505,41.58778,42.44626,47.44134,44.747437,0.01613047,0.16189004,0.43316,0.034440614,1.534912,4.256113,0.05472673,0.069343716,0.10217142,0.12767911,0.71795803,4.8780885,6.1709156,1.2825328,6.550149,8.887802,1.7466866,2.1223128,3.320894,3.7140372,50.25706,5043.9434,26991.586,321.91574,143467.92,530424,716.1415,1080.2572,2228.3198,3301.779,25.917686,37.130524,44.153934,50.141907,55.50905,61.52577,70.02661,80.582436,98.3511,172.37564,30.594885,44.62834,1.0955333,4.293964,3.3347123,1.8946841,1.7600361,255.56439,5.7943077,403.11844,18.982466
Iceland,2008,72.496086,59.443935,0.17305736,0.3178928,0.2335622,3.5820432,5.05527,6.042844,6.9090595,7.733856,8.668843,9.806635,11.371541,13.768559,27.06135,32.679832,40.183926,47.22545,52.919373,59.443935,66.37143,76.39739,89.18526,116.028755,8512,21810,41587,2.6816266,6.8712354,13.101695,25.760489,20.913149,21.816404,0.6908116,1.4369743,2.8583455,6.125219,6.2157993,7.781118,52137.863,135566.58,323593.34,31.022,0.08057294,0.5616442,0.61131036,156.36482,193,985,5239,193,22311,62496,193,193,388,636,0.060815003,0.3102726,1.6505963,0.060815003,7.0290694,19.689085,0.060815003,0.060815003,0.122282304,0.20032193,48.570023,35.638897,25.738829,82.86887,21.175123,22.07929,87.768715,89.72865,52.049026,40.41911,0.029532455,0.11059472,0.424826,0.050387487,1.4883975,4.347216,0.053366773,0.054558493,0.06362361,0.08098746,0.48570022,3.5638895,5.1477656,2.4860663,6.352537,8.831717,3.6862857,4.4864326,3.643432,3.3547862,93.74014,3510.4312,26969.145,479.8108,141731.45,551946,711.4531,865.8815,1413.6516,2133.644,25.96841,36.648727,43.80825,50.08798,56.06743,62.845722,71.09426,82.439224,99.816666,196.18419,29.323072,43.615578,1.253466,4.727154,3.5504696,1.9519023,1.8189791,329.86404,6.8360248,495.58502,20.225325
Iceland,2009,60.854614,52.570095,0.14258642,0.28656244,0.21488824,3.6741815,5.3954797,6.4084334,7.354797,8.212118,9.073368,10.153728,11.647688,14.114472,23.965736,29.377422,35.742435,42.03846,47.499588,52.570095,58.25004,65.61718,77.23052,96.82235,10259,22201,41405,3.2211819,6.9705076,13.000184,26.69581,24.363232,23.13156,0.8598844,1.6982412,3.0071123,5.613605,6.4038873,7.2961698,57589.973,142172.7,302097.9,27.585,0.07887918,0.6486992,0.6846867,156.36482,102,1530,8653,310,34343,85577,310,483,578,952,0.03217341,0.48025307,2.7168758,0.09720067,10.782747,26.868692,0.09720067,0.1515027,0.18133199,0.29892236,72.333176,36.95721,27.704426,65.03297,23.711458,24.336592,74.98513,56.23531,58.347565,43.708256,0.023164857,0.17753442,0.75267553,0.06329759,2.556751,6.538961,0.07298419,0.08528019,0.105886966,0.13064487,0.72333175,3.6957211,5.5408854,1.9509891,7.1134377,9.734637,3.1493754,2.8117654,4.0843296,3.6277854,73.77984,5654.453,47945.28,604.80664,244296.78,833061,976.3064,1358.0828,2360.7424,3453.6519,22.35909,32.833984,38.998276,44.75733,49.974525,55.21563,61.79012,70.88155,85.893074,145.84256,31.04501,44.989254,1.0496145,4.198636,3.2958083,1.8417763,1.7894727,212.78752,5.2259645,318.02405,18.73977
Iceland,2010,54.022808,48.42079,0.12298027,0.26171297,0.1974485,3.8694758,5.677284,6.725731,7.6855636,8.540838,9.39588,10.385258,11.727161,13.989531,22.003279,27.248821,33.796993,38.92549,43.968647,48.42079,53.27967,59.365726,68.21787,85.038124,9822,21405,38895,3.0883055,6.7301965,12.229672,28.033512,23.875353,23.549051,0.86575365,1.6068743,2.8799443,5.4296193,5.7803173,6.8415823,53329.723,123727.695,266103.34,25.51,0.07877213,0.73753893,0.7216374,156.36482,374,2281,10810,475,44136,102113,708,794,1262,1791,0.11768277,0.71712863,3.3989356,0.14938448,13.877466,32.106945,0.2225952,0.2497277,0.39679542,0.5631615,44.095547,41.84279,27.64554,70.80636,23.099644,25.081823,55.552055,56.357437,44.779762,39.06998,0.051854115,0.3000978,0.93965334,0.10575058,3.205643,8.052988,0.123665996,0.14069822,0.17768797,0.22001672,0.44095546,4.184279,5.529108,2.1241908,6.929893,10.032729,2.3331864,2.8178718,3.1345832,3.2428086,164.91734,9544.34,59769.656,1008.99066,305857.75,1024472,1651.8959,2237.3904,3955.844,5807.87,20.903996,30.670282,36.334286,41.519573,46.140007,50.75918,56.10408,63.35342,75.57537,118.86789,32.498894,45.49783,0.9184084,3.7701597,3.1208,1.7562315,1.7769866,156.7521,4.6735225,252.4768,17.329756
Iceland,2011,53.991142,48.497936,0.12946649,0.2683027,0.20702742,3.7161543,5.5502706,6.5500593,7.569366,8.556322,9.414082,10.495442,11.9112015,14.104514,22.132587,26.952477,32.58121,38.107677,43.9195,48.497936,53.451687,59.87426,69.44025,85.05959,11200,23044,42516,3.510907,7.2233806,13.327296,31.874567,26.296394,24.28887,1.1190579,1.899522,3.237054,6.183403,6.376604,7.0677605,69254.11,146942.47,300492.9,25.549,0.08505459,0.7699352,0.75051033,156.36482,282,2795,11710,601,46880,107166,688,688,1877,2489,0.08838266,0.87606424,3.670591,0.18829557,14.695294,33.592808,0.21563163,0.21563163,0.58841187,0.78015137,71.98802,42.798077,32.538963,54.336166,24.24641,26.06084,61.327965,67.513054,36.755634,37.111732,0.06363552,0.3749698,1.1944029,0.10236553,3.5630777,8.754588,0.13226266,0.1456017,0.21626112,0.28955188,0.7198802,4.2798076,6.5077925,1.630085,7.273923,10.424336,2.5757744,3.3756528,2.5728943,3.080274,203.00621,11962.0625,76206.25,979.6811,341001.5,1117134,1772.1328,2322.449,4829.3228,7666.8022,20.063942,29.966545,35.36452,40.86787,46.19656,50.827705,56.666092,64.30994,76.15188,119.49637,31.942173,45.92524,0.94640934,3.9105806,3.15591,1.7538806,1.799387,161.38892,4.417355,238.49805,17.715233
Iceland,2012,55.115612,48.919727,0.12442598,0.26769423,0.20908841,3.7827113,5.5178175,6.6085873,7.597383,8.477767,9.361504,10.425379,11.909834,14.246039,22.072979,26.936094,33.305984,39.21553,44.729973,48.919727,54.219025,60.840473,70.90044,87.9218,10202,21451,42275,3.1810477,6.688535,13.1815,27.589325,24.809086,22.84654,0.8776185,1.6593488,3.0115037,5.398649,6.068269,6.7058787,55077.02,130170.43,283491.03,25.76,0.083669074,0.66662705,0.78943104,156.36482,108,2029,10879,108,45211,100572,365,461,953,1391,0.033555817,0.632719,3.3921778,0.033555817,14.096953,31.358465,0.113755815,0.14368695,0.29726768,0.43372464,20.026209,31.216923,27.448734,73.10681,22.979715,25.846487,29.015833,33.605774,31.15503,30.045834,0.006743756,0.19749291,0.93108785,0.024618465,3.2394264,8.105092,0.033022296,0.048305236,0.09257643,0.1303139,0.20026208,3.1216924,5.489747,2.1932044,6.893914,10.338594,1.2186649,1.6802887,2.1808522,2.4938042,21.628305,6333.9136,59722.957,236.86606,311680.75,1039773,444.8127,774.6131,2078.352,3468.8816,20.848644,30.411789,36.423634,41.873444,46.72573,51.596504,57.460114,65.64178,78.517914,121.65657,31.984266,45.942757,0.939016,3.9050486,3.2640886,1.7972667,1.8161403,163.52345,4.3628616,240.46178,17.710117
Iceland,2013,56.316803,50.40487,0.110192806,0.25402915,0.20363669,4.1299896,5.735725,6.746103,7.6429443,8.502358,9.394653,10.535136,11.971895,14.022202,21.318995,29.300196,35.23518,40.69998,45.339596,50.40487,55.8871,63.259148,71.80567,87.84435,8002,17411,38135,2.4715736,5.3776135,11.778517,20.88092,21.597723,19.828066,0.5160831,1.161457,2.3354766,4.21,5.443152,5.9965863,33688.42,94770.72,228679.81,26.502,0.06647349,0.65364724,0.82,156.36482,152,874,7453,286,35748,92886,286,286,346,546,0.047026344,0.26993388,2.3018365,0.08820933,11.041394,28.689497,0.08820933,0.08820933,0.10695617,0.16876434,63.64502,39.42991,21.77035,52.76233,20.494629,23.124378,66.21786,71.60007,66.84852,49.867893,0.029879922,0.106440924,0.50115025,0.046608105,2.2628891,6.6342487,0.05849417,0.0632486,0.071439646,0.08409789,0.6364502,3.9429908,4.3540697,1.5828699,6.148389,9.249751,2.7811499,3.5800033,4.679396,4.139035,96.74043,3446.174,32450.883,452.7008,219792.61,859172,795.4089,1023.8809,1619.071,2259.9133,23.258781,32.30177,37.991894,43.042618,47.882565,52.907684,59.33052,67.42189,78.96855,120.06176,32.75712,45.923885,0.8789612,3.5822237,2.9980807,1.7427751,1.7202913,159.49791,4.098089,230.79129,17.220905
Iceland,2014,59.41893,52.13054,0.13605034,0.27800417,0.20740841,3.8477833,5.560776,6.4751005,7.342953,8.338481,9.231504,10.2204275,11.658232,13.849524,23.475218,29.771458,35.7038,41.068886,46.58019,52.13054,57.650146,64.37765,74.362206,91.66515,9578,20555,40262,2.9255855,6.278394,12.297916,25.265648,23.861769,22.335993,0.73917145,1.4981663,2.746885,5.2684474,6.2196345,6.986324,50461.19,127844.586,281283.38,27.365,0.07607949,0.611204,0.8367659,156.36482,0,1100,8749,0,33336,91271,174,174,299,632,0.0,0.33598873,2.67233,0.0,10.182553,27.878607,0.053172514,0.053172514,0.091243185,0.19293742,,27.224764,24.430082,,23.42544,23.120043,14.524121,28.207558,34.99719,23.942436,0.0,0.091473795,0.6528648,0.0,2.3852897,6.4455705,0.0077193193,0.01499183,0.03196276,0.04621951,,2.7224765,4.886017,,7.027632,9.248017,0.61001307,1.410378,2.449803,1.9872223,0.0,2994.724,42747.758,0.0,234273.14,844075,106.14227,245.40576,732.49115,1255.9244,22.863117,33.04154,38.474354,43.631042,49.546364,54.852608,60.728683,69.271965,82.29239,139.48723,31.565094,44.959686,1.0107034,3.9671047,3.078961,1.7583772,1.7510241,179.71152,6.14176,364.9368,17.333458
Iceland,2015,63.444935,55.94218,0.12421627,0.26787972,0.20799662,3.9368823,5.569773,6.619692,7.53304,8.376437,9.294855,10.41748,11.825289,13.925518,22.501034,31.800135,38.7421,44.808487,50.639366,55.94218,62.196373,70.17778,80.17543,98.94006,8476,20077,42152,2.5621715,6.0689645,12.741777,26.711094,22.584442,20.717106,0.68438023,1.3706387,2.6397455,5.9771075,6.317115,6.95376,50661.965,126828.71,293114.9,29.271,0.07165492,0.5669872,0.85043067,156.36482,0,831,6221,114,26399,70615,114,255,425,617,0.0,0.25133646,1.8806359,0.034490183,7.9800105,21.345633,0.034490183,0.07703899,0.1285995,0.18647538,,34.990692,26.80867,33.983257,21.820251,23.191566,52.869923,33.16591,40.4962,34.434658,0.0,0.08789585,0.50413895,0.011710749,1.7412536,4.950418,0.01821916,0.025565064,0.05202571,0.06422376,,3.4990692,5.361734,1.0194978,6.5460753,9.276627,2.2205367,1.6582954,2.834734,2.8580766,0.0,2907.7266,33355.348,116.22274,172809.84,655069,253.14117,422.86533,1204.762,1763.4332,24.977524,35.33739,41.998592,47.793324,53.144253,58.97115,66.093636,75.02547,88.35036,142.75766,32.035824,45.463142,0.95104045,3.8316894,3.1113095,1.7686129,1.7591807,185.09265,4.9612336,314.76514,17.5398
Iceland,2016,68.73516,59.953766,0.12820184,0.27241105,0.21411693,3.845062,5.519258,6.6221466,7.4638247,8.263378,9.256873,10.441024,11.844253,13.984539,22.75964,33.791126,41.745064,48.59151,53.9565,59.953766,67.39563,76.078964,87.286896,107.29389,10022,21960,41084,2.9876714,6.5465837,12.247727,23.469578,21.693237,22.24202,0.7012068,1.4201792,2.724165,5.6283584,6.5029564,8.0009575,56407.406,142804.92,328711.3,31.277,0.07781863,0.5268578,0.8648619,156.36482,0,743,5032,0,21960,59581,268,380,380,656,0.0,0.22136284,1.5001677,0.0,6.5465837,17.762154,0.07998376,0.11326017,0.11326017,0.19552931,,42.15674,27.774231,,21.745441,22.301294,12.005531,20.950724,43.53013,34.628166,0.0,0.0933775,0.41664782,0.0,1.4235967,3.9611776,0.009591856,0.023733899,0.049312837,0.06772044,,4.215674,5.5548463,,6.523632,8.920518,0.5042323,1.0475363,3.0471091,2.8741379,0.0,3132.2456,27951.986,0.0,143258.97,531493,135.13426,398.06375,1157.9014,1885.4344,26.429096,37.93671,45.517433,51.30272,56.798466,63.627266,71.76655,81.41166,96.12295,156.43875,31.71367,45.526688,0.9705483,3.9238489,3.175209,1.7896105,1.7742459,209.7862,5.061515,347.904,17.698126
Iceland,2017,71.227585,63.928368,0.11703896,0.2613158,0.20081691,4.033037,5.6672335,6.6303096,7.5987973,8.505346,9.396898,10.465695,11.83827,13.817549,22.046862,36.012104,43.938145,50.433723,57.613564,63.928368,70.0184,79.0169,89.64506,110.79319,9287,21563,41903,2.7044773,6.279345,12.202482,21.38476,20.380281,21.114538,0.57833505,1.2797321,2.5764778,5.468371,6.5143905,8.098907,50784.76,140469.81,339368.53,33.264,0.07067553,0.4949202,0.8800871,156.36482,0,500,3838,0,15508,48226,62,141,141,237,0.0,0.14549951,1.1175505,0.0,4.5159845,14.043793,0.017925464,0.041061215,0.041061215,0.06894403,,27.760008,21.894548,,22.664421,21.43634,8.669922,13.346832,38.105736,29.308348,0.0,0.040419348,0.24470377,0.0,1.0235289,3.0104513,0.0015653324,0.0054802075,0.01564621,0.020227369,,2.7760007,4.3789096,,6.799326,8.574536,0.3641367,0.6673416,2.6674016,2.4325929,0.0,1388.0004,16806.256,0.0,105443.945,413515,22.576475,94.09516,376.1036,576.52454,28.72635,40.366337,47.226093,54.124397,60.581524,66.93184,74.544624,84.32114,98.41906,157.03447,32.434723,45.518414,0.9213304,3.6972587,3.0765543,1.7330834,1.7751912,217.0453,4.7783885,340.35306,17.268475
Iceland,2018,66.63862,60.770344,0.13190188,0.2656501,0.20856367,3.664822,5.5049977,6.6289687,7.566592,8.609159,9.620114,10.665367,11.940431,14.087229,21.712318,32.81849,40.756157,46.900333,54.060856,60.770344,67.676,74.66907,85.6163,104.25214,12335,27007,50745,3.4969769,7.6566296,14.386639,33.94731,26.692802,24.646217,1.1871709,2.0438037,3.5457835,8.251959,8.110654,8.986554,101787.914,219044.42,456022.72,31.685,0.092147164,0.71634436,0.9036991,156.36482,572,2723,7493,946,26018,68407,1056,1344,1692,2160,0.16223685,0.7720678,2.1242237,0.2681579,7.3762712,19.394049,0.299486,0.3809601,0.47961935,0.61228424,72.03065,50.83314,39.329533,62.788662,26.739513,24.397396,68.16869,59.939137,59.22512,53.54548,0.11681054,0.39243096,0.83549374,0.16839959,1.9724051,4.731651,0.20408805,0.22839071,0.28410247,0.32790288,0.72030646,5.0833144,7.8659067,1.8836598,8.021854,9.758959,2.863085,2.9969568,4.1457586,4.444275,412.01532,13841.864,58939.24,1781.9421,208712.61,667581,3023.4177,4027.91,7014.6235,9599.634,24.42187,36.684544,44.17453,50.422726,57.370247,64.10712,71.07253,79.56938,93.87534,144.68788,31.97454,46.31314,0.9292516,3.904062,3.176628,1.71551,1.8517106,190.04735,4.545189,302.88513,17.16713
Iceland,2019,68.33211,60.632668,0.1314757,0.26802558,0.20341578,3.7352064,5.6186805,6.648411,7.60519,8.490131,9.413251,10.412288,11.751158,13.919954,22.40573,33.854366,42.487,48.69567,55.4855,60.632668,67.67566,75.16526,86.37032,105.233986,11645,22751,46538,3.229559,6.3097553,12.907033,35.181038,29.295359,23.819038,1.1362319,1.8484944,3.0743322,8.53248,8.881279,8.665271,99360.734,202057.97,403264.38,31.616,0.073914506,0.58918583,0.9309363,156.36482,175,2218,8062,288,22150,59948,477,792,1083,1276,0.048520766,0.6151633,2.2359989,0.079942025,6.143196,16.626177,0.13220504,0.21955693,0.30046746,0.35393873,71.97858,34.92626,36.29426,69.680984,29.330616,24.908796,58.196888,41.539127,45.27934,46.775093,0.034934953,0.21484858,0.8115206,0.055657744,1.8018298,4.1413913,0.07699047,0.091243386,0.13600266,0.16553284,0.71978575,3.4926262,7.2588515,2.0904295,8.799185,9.963518,2.4442692,2.0769563,3.1695538,3.8823328,125.96251,7746.6445,58520.86,602.0437,194901.95,597293,1165.9164,1644.9495,3432.6267,4953.8564,25.52345,38.393627,45.429993,51.967865,58.014854,64.32273,71.14935,80.29814,95.11798,153.10307,32.09762,45.49665,0.94909424,3.8834856,3.1084318,1.7355988,1.7909851,198.38051,5.1742797,353.56943,17.231451
Ireland,1987,20.035185,16.44974,0.21834277,0.35466203,0.29588625,2.8137686,4.2502446,5.3099437,6.3821545,7.648092,8.759023,10.204286,12.215197,15.604464,26.81283,7.375648,9.445217,11.732602,13.99772,16.44974,18.70016,22.206125,27.162004,35.489315,238904,486296,776063,6.748586,13.736945,21.92232,27.984907,25.661793,27.046274,1.8885871,3.5251486,5.9291735,1.8413777,2.110649,2.669425,439912.5,1026400.2,2071641.9,9.525,0.20477006,2.251094,0.40214112,0.98055655,8387,795183,2256678,44082,2973560,3283363,79472,96475,291900,503685,0.23692098,22.462435,63.746952,1.2452328,83.99752,92.74886,2.2449353,2.7252343,8.245639,14.228172,39.13688,27.33965,39.426327,41.391094,49.940323,57.946465,39.00957,41.501793,26.87923,25.487421,0.092721954,6.141151,25.133076,0.5154161,41.94863,53.74469,0.87573975,1.1310229,2.2163618,3.6263914,0.3913688,2.733965,7.8852654,1.2417328,14.982097,23.178585,1.6384019,2.0750897,1.8815461,2.115456,3282.4102,2174002.2,17794504.0,54738.07,44550164.0,76103708,130207.08,200194.28,549223.3,1065523.5,5.6374373,8.515443,10.638571,12.786765,15.323093,17.548864,20.444475,24.473372,31.26383,53.72,26.404203,46.782967,1.4295517,6.004702,4.811688,2.1574392,2.230277,81.227554,5.769701,115.59703,21.043129
