country,year,gini,decile10_share,bottom50_share,palma_ratio,headcount_ratio_50_median
Ireland,2013,0.33485678,26.068687,27.630003,1.3160621,11.445457
Ireland,2014,0.31874454,24.905687,28.544012,1.2032801,9.434204
Ireland,2015,0.3182037,25.388695,28.791512,1.2173246,9.830043
Ireland,2016,0.32807145,25.900164,28.161211,1.2651733,8.83868
Ireland,2017,0.31358722,25.378868,29.153034,1.1890266,8.405023
Ireland,2018,0.30602926,25.093496,29.586435,1.148606,7.108511
Ireland,2019,0.3025755,24.602049,29.72357,1.1225189,6.901014
Ireland,2020,0.2922815,23.798151,30.28228,1.067326,6.2409186
Ireland,2021,0.29371855,24.125124,30.304987,1.0845854,6.4562955
Ireland,2022,0.2991203,24.5229,29.983759,1.1090952,7.0413036
Ireland,2023,0.2897247,24.060783,30.616432,1.0633979,7.329979
Israel,1979,0.36329976,26.223738,25.368061,1.4600124,15.195395
Israel,1986,0.3649054,26.421144,25.152132,1.4911604,15.493643
Israel,1992,0.35507256,26.47245,26.010902,1.4278606,13.749684
Israel,1997,0.38097107,27.732962,24.253445,1.6307288,17.479818
Israel,2001,0.38947663,28.318203,23.715464,1.7179465,18.248957
Israel,2002,0.39559424,28.295347,23.183708,1.7754686,19.745373
Israel,2003,0.4072257,29.006735,22.367691,1.892043,20.748812
Israel,2004,0.414563,28.884548,21.771616,1.9628717,22.716673
Israel,2005,0.42267624,29.99503,21.491724,2.0480568,21.972906
Israel,2006,0.4155532,29.227999,21.868649,1.9786364,22.236065
Israel,2007,0.41098633,29.023558,22.110733,1.9291207,22.49255
Israel,2008,0.4164268,29.519058,21.787357,1.9920995,21.499111
Israel,2009,0.4263395,30.071705,21.145538,2.114459,23.496302
Israel,2010,0.42559466,30.6713,21.448454,2.1181445,23.246153
Israel,2011,0.41444165,29.01464,21.792288,1.9639102,21.749804
Israel,2012,0.41302204,29.107635,22.011156,1.9591581,21.992891
Israel,2013,0.39870527,28.18806,23.014599,1.7911422,20.242598
Israel,2014,0.3975749,27.830976,22.923632,1.7907695,21.242847
Israel,2015,0.3971953,28.115726,23.138968,1.784051,20.748013
Israel,2016,0.39013016,27.333242,23.40557,1.7150333,21.224958
Israel,2017,0.38202065,26.524305,23.851446,1.6304909,20.4824
Israel,2018,0.38577175,27.213612,23.762064,1.6751857,20.494452
Israel,2019,0.3828222,26.671425,23.909328,1.6340032,20.715628
Israel,2020,0.37773558,26.244862,24.155325,1.5860691,20.226578
Israel,2021,0.3789385,26.646492,24.15308,1.6084539,19.46251
Italy,1977,0.34006613,25.507324,27.114006,1.3103713,13.221702
Italy,1978,0.33277303,24.99578,27.61098,1.2621584,11.988441
Italy,1979,0.3326154,24.81405,27.46658,1.2626821,12.726288
Italy,1980,0.32899266,25.02685,27.880623,1.2463555,10.489429
Italy,1981,0.3157181,24.146149,28.756512,1.1560024,10.247669
Italy,1982,0.2923156,22.221903,30.01502,1.0167835,9.743879
Italy,1983,0.29767215,22.399086,29.681225,1.039587,10.432902
Italy,1984,0.31334364,23.472029,28.667318,1.1351299,10.97835
Italy,1986,0.31162822,23.247763,28.743752,1.1193515,10.412109
Italy,1987,0.34179533,24.610537,26.690811,1.3002522,13.992643
Italy,1989,0.3210614,24.261478,28.253738,1.1897796,11.748267
Italy,1991,0.31049973,23.24765,28.952852,1.1142557,11.239925
Italy,1993,0.35086438,25.337214,26.252432,1.3816336,16.215319
Italy,1995,0.35210875,25.728497,26.199554,1.3978107,15.717508
Italy,1998,0.36652502,27.227318,25.756931,1.5164896,15.725109
Italy,2000,0.35244963,25.987679,26.39421,1.4003398,15.24907
Italy,2002,0.3469586,25.355711,26.678543,1.3482734,15.2268915
Italy,2003,0.3492876,26.679989,26.571558,1.4177738,13.529907
Italy,2004,0.3429309,26.311815,26.99909,1.3726958,13.330603
Italy,2005,0.33831015,25.480509,27.105202,1.3292242,14.09061
Italy,2006,0.33694813,25.623837,27.265627,1.32431,13.412701
Italy,2007,0.32888323,24.920849,27.700912,1.2652416,13.228652
Italy,2008,0.33767787,25.673698,27.18464,1.3328,13.36072
Italy,2009,0.33833045,25.431644,27.092024,1.3263433,13.731074
Italy,2010,0.34716856,26.161116,26.706932,1.3897222,14.440341
Italy,2011,0.35053095,26.395813,26.440046,1.4179966,14.660759
Italy,2012,0.35151574,26.41095,26.429512,1.422607,14.238231
Italy,2013,0.34905812,25.923145,26.401146,1.3986524,14.805076
Italy,2014,0.346525,25.528807,26.492794,1.376713,15.23647
Italy,2015,0.35390204,25.755495,25.926296,1.4335165,16.075846
Italy,2016,0.3523976,25.958706,26.109911,1.4262767,15.705901
Italy,2017,0.35922337,26.660618,25.786642,1.4843557,16.045233
Italy,2018,0.35217443,25.919338,26.131678,1.4197117,15.232851
Italy,2019,0.34583676,25.751457,26.597536,1.3787649,15.03198
Italy,2020,0.3524098,26.067606,26.105043,1.4227457,15.58444
Italy,2021,0.34844652,26.201265,26.513527,1.4037482,15.261748
Italy,2022,0.33651528,25.296959,27.116299,1.3194524,14.640358
Italy,2023,0.34344622,25.79734,26.729507,1.3672615,14.473549
Jamaica,1988,0.4315501,33.66377,21.7806,2.2161052,18.097
Jamaica,1990,0.41113734,32.049267,22.965792,1.9582638,13.488438
Jamaica,1993,0.35673422,27.413963,25.98382,1.485566,14.78
Jamaica,1996,0.40394902,32.660156,23.838259,1.9245453,12.718111
Jamaica,1999,0.44078472,35.015774,21.6543,2.2911801,15.299231
Jamaica,2002,0.48315668,37.9877,18.885893,2.875483,17.027767
Jamaica,2004,0.45457473,35.693386,20.525846,2.4585464,15.650071
Jamaica,2018,0.35333386,27.38978,26.226568,1.4459934,11.913975
Jamaica,2021,0.39874473,29.554543,23.024757,1.840425,17.166876
Japan,2008,0.34599212,25.426981,26.886717,1.3455886,15.48512
Japan,2009,0.32979482,24.540451,27.91604,1.2375286,13.243214
Japan,2010,0.3149226,23.476221,28.74064,1.1392537,12.249039
Japan,2011,0.32975632,24.363049,27.74569,1.2362776,13.267657
Japan,2012,0.32534882,24.077438,28.058224,1.2034892,12.490824
Japan,2013,0.31533545,23.287352,28.766317,1.1371256,12.745589
Japan,2014,0.31277955,23.527224,28.845894,1.1271187,10.743609
Japan,2015,0.3070093,23.529785,29.233084,1.1155711,11.238352
Japan,2016,0.31840593,23.327574,28.377321,1.1473849,12.495812
Japan,2017,0.31792736,23.946005,28.513935,1.1742423,11.746946
Japan,2018,0.32894954,24.14579,27.88485,1.2215708,14.23045
Japan,2019,0.32984936,24.28093,27.66248,1.2284853,13.213682
Japan,2020,0.32339275,23.871479,28.202059,1.1928204,13.490908
Jordan,1986,0.3606143,28.112375,25.720196,1.5188146,12.572999
Jordan,1992,0.43099582,34.687553,22.160791,2.201922,15.290999
Jordan,1997,0.36420527,29.837,26.172506,1.5710682,10.557
Jordan,2002,0.36954618,29.509783,25.592613,1.5940794,10.505712
Jordan,2006,0.33856255,27.49393,27.606363,1.3608531,8.567658
Jordan,2008,0.3257345,26.574505,28.341139,1.2777627,6.8024993
Jordan,2010,0.3365573,27.446165,27.699778,1.3517604,7.4781394
Kazakhstan,1993,0.32665735,24.937887,27.651525,1.2590572,13.367001
Kazakhstan,1996,0.35378307,26.281002,25.778175,1.4312913,12.827703
Kazakhstan,2001,0.35964486,27.139908,25.603582,1.4920379,14.153782
Kazakhstan,2002,0.3481113,26.794184,26.456678,1.409039,11.961394
Kazakhstan,2003,0.33691478,25.786415,27.040644,1.3250086,11.696112
Kazakhstan,2004,0.3183876,25.100994,28.398357,1.214306,9.11781
Kazakhstan,2005,0.3982598,29.720465,23.127277,1.828674,16.454931
Kazakhstan,2006,0.30243865,24.910006,29.82944,1.13143,6.3770175
Kazakhstan,2007,0.30084056,24.62122,29.815966,1.1198815,6.4508715
Kazakhstan,2008,0.28496444,23.644648,30.791306,1.0355487,5.244572
Kazakhstan,2009,0.28208867,23.1285,30.847944,1.0130945,5.800774
Kazakhstan,2010,0.27954513,23.087566,31.039822,1.0032827,5.0532675
Kazakhstan,2011,0.27983844,22.95445,30.92561,1.002209,4.8800426
Kazakhstan,2012,0.2816882,22.935114,30.740665,1.0092244,5.100823
Kazakhstan,2013,0.2706543,22.51361,31.547762,0.9608942,4.3455215
Kazakhstan,2014,0.2701586,22.623201,31.656273,0.961756,4.3094835
Kazakhstan,2015,0.26803666,22.584995,31.815966,0.9527194,3.707571
Kazakhstan,2016,0.27225325,22.716743,31.5184,0.9702661,4.5499864
Kazakhstan,2017,0.27450275,22.977928,31.394302,0.9836474,3.9650545
Kazakhstan,2018,0.27792874,23.445923,31.28233,1.0041217,3.7615042
Kazakhstan,2019,0.27968282,23.622236,31.188362,1.0149751,3.6503196
Kazakhstan,2020,0.2868392,24.214458,30.742405,1.0542159,3.1913445
Kazakhstan,2021,0.29191533,24.799831,30.529356,1.0850824,3.0893388
Kenya,1992,0.5692624,47.218014,15.06449,4.611401,21.613
Kenya,1994,0.43104744,33.365215,21.89255,2.191836,17.568897
Kenya,1997,0.44982764,36.246582,21.0501,2.4301078,16.14295
Kenya,2005,0.4644277,36.811714,20.154522,2.61323,16.94134
Kenya,2015,0.4077488,31.560043,23.057457,1.9238231,13.879675
Kenya,2020,0.36246458,28.42426,25.852392,1.520101,10.321947
Kenya,2021,0.38701963,31.78554,24.98237,1.7463994,8.683834
Kenya,2022,0.37743774,30.140368,25.175,1.6437504,8.785858
Kiribati,2006,0.36973003,29.218805,25.561453,1.607898,14.114051
Kiribati,2019,0.27832702,22.839352,31.068892,0.99460065,5.670514
Kosovo,2017,0.44194052,31.239956,20.20655,2.3524601,22.18238
Kosovo,2018,0.44592932,30.808922,19.568031,2.4756682,25.681719
Kosovo,2019,0.40205404,28.759167,22.885376,1.8615354,19.834795
Kosovo,2020,0.57414025,45.9093,14.387505,5.120734,25.698673
Kosovo,2021,0.49384618,32.8529,15.933245,3.505565,28.934923
Kosovo,2022,0.38305664,25.149082,23.050629,1.6216223,21.057327
Kyrgyzstan,2000,0.31035012,24.841137,29.05819,1.16375,6.7591233
Kyrgyzstan,2001,0.3016398,23.878572,29.457615,1.1042275,7.140179
Kyrgyzstan,2002,0.30302387,23.939034,29.317253,1.1111578,7.7172375
Kyrgyzstan,2003,0.28708646,23.275827,30.527182,1.0316533,5.587769
Kyrgyzstan,2004,0.3477343,27.1731,26.475336,1.409068,8.1695385
Kyrgyzstan,2005,0.32561347,26.14586,28.183119,1.2638324,7.109706
Kyrgyzstan,2006,0.3738124,29.367188,25.095497,1.61363,10.123473
Kyrgyzstan,2007,0.3391182,26.483128,27.142305,1.3463626,10.6754055
Kyrgyzstan,2008,0.3145065,25.29757,28.825775,1.2029364,8.892019
Kyrgyzstan,2009,0.2987395,24.575878,29.928911,1.1115686,5.633419
Kyrgyzstan,2010,0.30133805,24.60424,29.87583,1.1223779,7.591964
Kyrgyzstan,2011,0.278397,23.488234,31.260551,1.0132213,4.8218126
Kyrgyzstan,2012,0.27356684,23.130064,31.701326,0.983711,5.268332
Kyrgyzstan,2013,0.28814632,23.843372,30.559772,1.0549833,5.3640804
Kyrgyzstan,2014,0.26819003,22.884768,31.928785,0.9604698,3.4071314
Kyrgyzstan,2015,0.2899777,24.771175,30.837776,1.0809097,4.4631124
Kyrgyzstan,2016,0.26780677,22.907335,32.01495,0.95807624,3.541997
Kyrgyzstan,2017,0.2733501,23.279793,31.67139,0.98696893,3.7991138
Kyrgyzstan,2018,0.27690303,23.623709,31.414389,1.0094073,3.8249161
Kyrgyzstan,2019,0.2970045,25.827593,30.5674,1.1340781,3.8239825
Kyrgyzstan,2020,0.28989273,24.029251,30.42975,1.0681783,4.9500394
Kyrgyzstan,2021,0.28793305,24.240835,30.720446,1.0616869,4.369461
Kyrgyzstan,2022,0.26352528,22.035824,31.944773,0.9278595,3.989362
Kyrgyzstan,2023,0.2718802,22.992483,31.709017,0.975371,4.0153804
Laos,1992,0.34309775,28.007444,27.312595,1.394132,6.974171
Laos,1997,0.3489394,29.110214,27.404743,1.4498339,7.2648144
Laos,2002,0.32620108,27.046875,28.461475,1.2910137,6.4753165
Laos,2007,0.35361034,29.249367,26.947369,1.4794074,7.449685
Laos,2012,0.35963547,28.963629,26.30936,1.5154159,9.662565
Laos,2018,0.38802433,31.241354,24.615047,1.7536163,10.339693
Latin America and Caribbean (WB),1981,,,,,24.539125
Latin America and Caribbean (WB),1982,,,,,24.823664
Latin America and Caribbean (WB),1983,,,,,25.17226
Latin America and Caribbean (WB),1984,,,,,25.051174
Latin America and Caribbean (WB),1985,,,,,24.804462
Latin America and Caribbean (WB),1986,,,,,24.337484
Latin America and Caribbean (WB),1987,,,,,24.79259
Latin America and Caribbean (WB),1988,,,,,24.96273
Latin America and Caribbean (WB),1989,,,,,24.513214
Latin America and Caribbean (WB),1990,,,,,24.762682
Latin America and Caribbean (WB),1991,,,,,24.417154
Latin America and Caribbean (WB),1992,,,,,24.133072
Latin America and Caribbean (WB),1993,,,,,24.289013
Latin America and Caribbean (WB),1994,,,,,24.402838
Latin America and Caribbean (WB),1995,,,,,24.206873
Latin America and Caribbean (WB),1996,,,,,24.893383
Latin America and Caribbean (WB),1997,,,,,25.256847
Latin America and Caribbean (WB),1998,,,,,25.038517
Latin America and Caribbean (WB),1999,,,,,24.954138
Latin America and Caribbean (WB),2000,,,,,24.797752
Latin America and Caribbean (WB),2001,,,,,24.69063
Latin America and Caribbean (WB),2002,,,,,24.222202
Latin America and Caribbean (WB),2003,,,,,23.985237
Latin America and Caribbean (WB),2004,,,,,23.508926
Latin America and Caribbean (WB),2005,,,,,23.805567
Latin America and Caribbean (WB),2006,,,,,23.24998
Latin America and Caribbean (WB),2007,,,,,23.197403
Latin America and Caribbean (WB),2008,,,,,23.118015
Latin America and Caribbean (WB),2009,,,,,23.031101
Latin America and Caribbean (WB),2010,,,,,22.292582
Latin America and Caribbean (WB),2011,,,,,22.140347
Latin America and Caribbean (WB),2012,,,,,22.355875
Latin America and Caribbean (WB),2013,,,,,22.17322
Latin America and Caribbean (WB),2014,,,,,21.832552
Latin America and Caribbean (WB),2015,,,,,21.444162
Latin America and Caribbean (WB),2016,,,,,21.644281
Latin America and Caribbean (WB),2017,,,,,21.630842
Latin America and Caribbean (WB),2018,,,,,21.466702
Latin America and Caribbean (WB),2019,,,,,21.633417
Latin America and Caribbean (WB),2020,,,,,20.516468
Latin America and Caribbean (WB),2021,,,,,21.069904
Latin America and Caribbean (WB),2022,,,,,20.698595
Latin America and Caribbean (WB),2023,,,,,20.581816
Latin America and Caribbean (WB),2024,,,,,20.61529
Latin America and Caribbean (WB),2025,,,,,20.681559
Latvia,1993,0.26993132,22.065264,31.411667,0.9514549,5.87
Latvia,1995,0.30977485,25.094616,29.400103,1.1795022,11.131
Latvia,1996,0.31590763,25.600142,29.179728,1.2176857,11.724
Latvia,2004,0.36382478,28.45752,26.235064,1.5178893,12.57416
Latvia,2005,0.38973054,30.011347,24.226168,1.7450998,14.088109
Latvia,2006,0.35596946,26.764208,25.864573,1.4420992,11.068184
Latvia,2007,0.37461096,28.283695,24.657183,1.6234746,13.866856
Latvia,2008,0.37211558,27.70641,24.819502,1.587731,15.0696535
Latvia,2009,0.3594563,26.858143,26.004833,1.4689686,15.460488
Latvia,2010,0.35030216,26.216476,26.47258,1.4214811,16.106676
Latvia,2011,0.3577257,27.318966,26.263725,1.4737339,14.565839
Latvia,2012,0.3523601,26.550585,26.395773,1.420208,14.268148
Latvia,2013,0.35497323,26.806065,26.202347,1.4342593,13.754656
Latvia,2014,0.35113618,26.650328,26.442509,1.411445,13.2936
Latvia,2015,0.34202468,26.15705,26.896036,1.352809,11.726538
Latvia,2016,0.34328842,25.772964,26.628426,1.353276,12.545602
Latvia,2017,0.35571015,26.891216,25.931795,1.4609662,12.771897
Latvia,2018,0.35095707,26.888857,26.355692,1.4269192,11.869849
Latvia,2019,0.34489107,26.629427,26.885965,1.38047,11.853222
Latvia,2020,0.3570395,27.49596,26.10967,1.476459,12.182541
Latvia,2021,0.3425583,26.182016,26.892363,1.3641154,12.264439
Latvia,2022,0.33675846,25.763887,27.268211,1.3203434,12.338092
Latvia,2023,0.3397468,26.229954,27.235027,1.3412144,12.260378
Lebanon,2011,0.3183245,24.67271,28.404213,1.2008026,10.629886
Lebanon,2022,0.35281137,25.057781,25.324318,1.3993391,15.370337
Lesotho,1986,0.5601246,43.567497,14.164247,4.697158,25.883999
Lesotho,1994,0.630115,48.15748,9.611801,8.119596,31.073267
Lesotho,2002,0.5119383,38.15814,16.33505,3.5562248,24.479053
Lesotho,2017,0.44877613,32.89011,19.760067,2.4382396,21.037128
Liberia,2007,0.36446577,28.14223,25.80503,1.5374144,14.870067
Liberia,2014,0.33237883,26.029613,27.647873,1.3084364,10.502156
Liberia,2016,0.3526544,27.084974,26.21905,1.4402936,12.273625
Lithuania,1993,0.33183792,27.493063,28.220778,1.3366913,9.671
Lithuania,2004,0.37011084,27.863228,25.394136,1.5694572,16.072172
Lithuania,2005,0.3529672,27.157015,26.649076,1.4366336,14.439019
Lithuania,2006,0.34414458,26.775875,27.137394,1.37686,11.885433
Lithuania,2007,0.34789112,26.754097,26.782248,1.394212,13.083167
Lithuania,2008,0.35727003,27.639904,26.361984,1.4674761,13.5612755
Lithuania,2009,0.37218463,27.60083,25.051954,1.5805235,16.112366
Lithuania,2010,0.33608714,24.75852,27.093603,1.306579,15.487517
Lithuania,2011,0.3248643,24.502369,27.971321,1.2307963,13.895927
Lithuania,2012,0.350923,26.786423,26.480177,1.424145,14.137692
Lithuania,2013,0.35307318,26.9113,26.383242,1.4331917,13.048876
Lithuania,2014,0.37675023,28.906328,25.053236,1.638744,14.962194
Lithuania,2015,0.373703,28.606707,25.13671,1.6094275,14.650837
Lithuania,2016,0.3838584,29.539639,24.68791,1.7026767,14.988823
Lithuania,2017,0.37283584,28.401196,25.193426,1.5900856,13.495239
Lithuania,2018,0.3570533,27.143639,26.036919,1.4628459,13.245399
Lithuania,2019,0.3525135,27.455917,26.545982,1.4409342,12.11342
Lithuania,2020,0.35956642,28.463205,26.295149,1.4951953,10.379506
Lithuania,2021,0.3665641,29.080095,25.79185,1.5610169,11.326795
Lithuania,2022,0.3656239,28.726381,25.89589,1.5452213,11.531037
Lithuania,2023,0.35961652,27.257174,25.940733,1.4786274,13.260081
Luxembourg,1985,0.26294357,21.311857,32.19804,0.89323175,6.7429447
Luxembourg,1986,0.28112763,22.535223,31.144667,0.9869969,6.987336
Luxembourg,1987,0.2954707,23.8697,30.281471,1.0775666,8.183668
Luxembourg,1988,0.28827298,23.430433,30.69668,1.0366307,7.1789923
Luxembourg,1989,0.30814338,25.697432,29.983246,1.1619359,6.200491
Luxembourg,1990,0.27716637,22.474516,31.39212,0.9701808,6.465336
Luxembourg,1991,0.2717853,21.765404,31.612944,0.9354638,6.7367816
Luxembourg,1992,0.27309504,21.878946,31.6231,0.9391926,5.9394383
Luxembourg,1993,0.27047905,21.757944,31.699606,0.92551637,5.4708047
Luxembourg,1994,0.28147867,22.354261,31.013144,0.9819457,7.982383
Luxembourg,1995,0.2834895,22.474234,30.903461,0.98904467,7.99741
Luxembourg,1996,0.29043368,22.733334,30.418371,1.0200428,8.989927
Luxembourg,1997,0.2959526,23.135338,30.055906,1.0514355,8.999244
Luxembourg,1998,0.30622813,23.741858,29.335846,1.1141223,10.116509
Luxembourg,1999,0.30041057,23.422361,29.727682,1.0783383,10.197051
Luxembourg,2000,0.30102962,23.348984,29.605947,1.0793613,9.709603
Luxembourg,2001,0.30926323,24.25545,29.303556,1.132818,9.195316
Luxembourg,2002,0.31063896,24.658627,29.312504,1.1506132,8.215414
Luxembourg,2003,0.30187473,23.633005,29.434072,1.1018046,9.744779
Luxembourg,2004,0.30172697,23.717957,29.525053,1.1053642,10.010992
Luxembourg,2005,0.30840808,24.303776,29.197248,1.1472702,9.921035
Luxembourg,2006,0.3094812,24.28045,29.075401,1.1519061,10.415847
Luxembourg,2007,0.31133747,25.019852,29.16017,1.1843241,10.260044
Luxembourg,2008,0.32561544,25.735102,28.237595,1.2604823,10.798166
Luxembourg,2009,0.31196913,24.165197,28.678347,1.1674503,11.0074
Luxembourg,2010,0.3050438,23.697231,29.172777,1.1251993,9.801873
Luxembourg,2011,0.3205409,24.426464,28.056421,1.214073,12.695344
Luxembourg,2012,0.3434715,26.370726,26.755491,1.3765265,12.148419
Luxembourg,2013,0.3203596,24.234343,28.045141,1.2039186,12.714651
Luxembourg,2014,0.3115807,24.242744,28.790815,1.165665,11.142123
Luxembourg,2015,0.3292147,25.053587,27.621078,1.2662258,12.132776
Luxembourg,2016,0.31727895,24.09397,28.324423,1.1841583,11.035691
Luxembourg,2017,0.3451529,25.582691,26.442474,1.3643435,13.259515
Luxembourg,2018,0.35367864,26.592545,26.108255,1.4360619,14.31342
Luxembourg,2019,0.34241155,25.815258,26.709393,1.3550384,12.819206
Luxembourg,2020,0.3337364,24.951336,27.142635,1.2886934,14.23604
Luxembourg,2021,0.32719034,24.503292,27.563185,1.252118,12.721109
Luxembourg,2022,0.34093988,25.647482,26.677713,1.3565477,16.045452
Luxembourg,2023,0.33591464,25.02088,26.907095,1.3087623,14.411299
Madagascar,1980,0.46848634,37.022686,19.7634,2.693507,19.155
Madagascar,1993,0.45198697,36.994617,21.587563,2.4250453,14.970949
Madagascar,1997,0.39428085,30.078945,23.776045,1.7946548,15.650693
Madagascar,1999,0.38580093,28.90057,23.886215,1.7059455,14.850717
Madagascar,2001,0.47435132,36.627632,19.068958,2.740797,17.545303
Madagascar,2005,0.39936346,32.42946,24.262672,1.8522741,11.006257
Madagascar,2010,0.42413926,34.289093,22.779078,2.1036558,12.987326
Madagascar,2012,0.42637607,33.47986,22.241556,2.124504,14.371474
Madagascar,2021,0.3681921,29.618814,25.852468,1.585875,11.113701
Malawi,1997,0.6575523,61.483616,13.592935,6.246045,9.821366
Malawi,2004,0.39872152,32.824722,24.35683,1.8604928,10.265029
Malawi,2010,0.45473015,36.85794,20.957262,2.4821694,15.00538
Malawi,2016,0.44694307,38.08787,22.364262,2.3490882,9.411551
Malawi,2019,0.38542736,30.976093,24.786827,1.7302963,11.123317
Malaysia,1984,0.48496294,38.29633,18.824373,2.9495127,20.22
Malaysia,1987,0.47041824,36.938744,19.52282,2.726364,19.458
Malaysia,1989,0.46168482,36.410934,20.095524,2.5967286,18.649
Malaysia,1992,0.47653723,37.016922,18.968885,2.8280294,20.393
Malaysia,1995,0.48522663,37.85709,18.561892,2.967179,20.800001
Malaysia,1997,0.49149647,38.416454,18.235748,3.0724208,21.141
Malaysia,2003,0.46416193,35.11963,19.415058,2.6276598,19.973604
Malaysia,2006,0.4475235,33.840664,20.378838,2.3955865,19.044365
Malaysia,2008,0.45479712,34.146824,19.816689,2.503573,20.081192
Malaysia,2011,0.43943596,33.184383,20.860909,2.2891545,18.534737
Malaysia,2013,0.41348827,31.81927,22.621567,1.9937742,15.91004
Malaysia,2015,0.410664,31.273233,22.637735,1.9642643,16.387388
Malaysia,2018,0.41176775,31.191883,22.509712,1.9760598,17.028805
Malaysia,2021,0.40668428,30.937233,22.856655,1.9261683,16.497627
Maldives,2002,0.41312027,34.825237,24.194838,1.9891467,9.992321
Maldives,2009,0.38372764,29.938162,24.614775,1.7222054,14.6345215
Maldives,2016,0.31285647,25.171804,29.021294,1.1905328,9.683609
Maldives,2019,0.2928509,23.276094,29.999563,1.0549852,7.4729996
Mali,1994,0.5013056,40.351307,18.090935,3.161354,15.963939
Mali,2001,0.3986631,30.018663,23.299805,1.8093289,13.396776
Mali,2006,0.3892909,30.218338,24.31315,1.7404581,12.857943
Mali,2009,0.33034363,25.67695,27.529057,1.2804441,8.799656
Mali,2018,0.3596336,28.093838,25.82098,1.4980757,9.036429
Mali,2021,0.35653594,28.336412,26.253134,1.4802257,9.399953
Malta,2006,0.28019977,22.041323,30.78035,0.9851566,9.647102
Malta,2007,0.29207733,22.622108,29.938612,1.0443683,10.296003
Malta,2008,0.28995508,22.465439,30.045383,1.0279673,10.09676
Malta,2009,0.30244434,23.75838,29.456484,1.1124169,10.27277
Malta,2010,0.2902576,22.708925,30.108643,1.0382481,9.953869
Malta,2011,0.29142106,23.1935,30.220585,1.0568255,9.791796
Malta,2012,0.29360434,23.440084,30.185442,1.0696152,10.587974
Malta,2013,0.28843665,23.152664,30.515408,1.0412967,9.716911
Malta,2014,0.29020345,23.30008,30.323233,1.0554537,9.472498
Malta,2015,0.29433772,23.620409,30.104809,1.078212,8.907569
Malta,2016,0.29089016,23.111832,30.248455,1.050519,9.990906
Malta,2017,0.29232237,23.296766,30.201237,1.0619644,9.433809
Malta,2018,0.28665087,22.865322,30.534609,1.0310442,9.674069
Malta,2019,0.31041765,24.799486,29.140305,1.1684791,9.599396
Malta,2020,0.3140378,25.052708,28.945942,1.1919473,9.860798
Malta,2021,0.31565055,25.901726,29.130327,1.2196363,7.7804456
Malta,2022,0.34587276,27.715557,27.206303,1.4143561,11.29985
Marshall Islands,2019,0.35482943,27.472538,26.273237,1.452346,11.339279
Mauritania,1987,0.43938306,31.95602,20.472034,2.3280332,22.134
Mauritania,1993,0.49524376,41.893497,19.523764,3.0161188,14.092
Mauritania,1995,0.37747362,28.685793,24.66462,1.6370083,14.194308
Mauritania,2000,0.39028475,29.529795,23.756203,1.7602199,16.015095
Mauritania,2004,0.40168762,32.616745,24.03516,1.8928307,12.423155
Mauritania,2008,0.35685378,26.181116,25.368217,1.455506,14.886816
Mauritania,2014,0.3261935,24.929281,27.729828,1.2526053,12.111899
Mauritania,2019,0.31996748,24.58767,28.150545,1.2082586,10.554867
Mauritius,2006,0.3565342,28.739882,26.509611,1.4887329,9.6587515
Mauritius,2012,0.384654,31.604362,25.176422,1.7383275,10.746944
Mauritius,2017,0.36761206,29.865599,26.02103,1.5873917,10.871678
Mexico,1984,0.4852701,37.871742,18.488935,2.9567473,18.360928
Mexico,1989,0.50109,40.247543,18.3152,3.1850004,18.64285
Mexico,1992,0.52310723,41.943386,16.927605,3.5990186,19.272331
Mexico,1994,0.53422207,42.95189,16.236357,3.880394,21.471172
Mexico,1996,0.51971227,41.22186,16.90545,3.5775928,20.609737
Mexico,1998,0.5328315,41.792183,15.988204,3.9077373,23.386976
Mexico,2000,0.5341742,42.43838,16.079136,3.9133022,21.932869
Mexico,2002,0.50582886,39.93419,17.650795,3.3125625,20.48681
Mexico,2004,0.50343025,39.70131,17.940886,3.2263067,19.139256
Mexico,2005,0.50938904,40.271313,17.586327,3.3696551,20.44443
Mexico,2006,0.49712265,39.47564,18.293617,3.1346788,19.088638
Mexico,2008,0.5084356,39.718826,17.403631,3.3569036,21.195974
Mexico,2010,0.4765793,37.237255,19.229809,2.7968745,18.396704
Mexico,2012,0.49597234,39.58293,18.429102,3.105977,18.485374
Mexico,2014,0.48912337,39.464962,19.021927,2.9714699,16.832891
Mexico,2016,0.46912423,37.37732,19.96304,2.672377,16.461838
Mexico,2018,0.45954892,36.629658,20.574972,2.5339842,16.023857
Mexico,2020,0.44594306,35.072216,21.099056,2.3698046,16.13887
Mexico,2022,0.43454006,34.40621,21.853455,2.2288942,15.304052
Micronesia (country),2005,0.423558,32.402863,22.055168,2.1086352,18.45712
Micronesia (country),2013,0.40052038,29.710165,23.221682,1.8328546,15.961024
Micronesia (country) (urban),2000,0.6307854,49.276043,10.210185,8.007969,31.186447
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1981,,,,,26.334663
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1982,,,,,26.338324
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1983,,,,,26.205889
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1984,,,,,26.18385
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1985,,,,,26.04882
